group,departBinStart,departBinEnd,vehicleCount,meanPredDuration,meanTruthDuration,bias,MAE,RMSE,underCount,overCount,underCliffCount,overCliffCount,underNearCliffCount,overNearCliffCount,severeAbsErrorGt1000Count,topAbsErrorVehicleID
medium_core,33900,34200,63,110.92063492063492,114.07936507936508,-3.1587301587301586,8.492063492063492,15.90297965491882,59,4,0,0,0,0,0,medium_core_veh_000052
medium_core,34200,34500,84,110.36904761904762,118.0,-7.630952380952381,7.678571428571429,15.121334660166804,80,2,0,0,0,0,0,medium_core_veh_000081
medium_core,34500,34800,63,114.41269841269842,125.85714285714286,-11.444444444444445,11.507936507936508,23.026210048689062,60,2,0,0,0,0,0,medium_core_veh_000185
medium_core,34800,35100,84,107.55952380952381,113.27380952380952,-5.714285714285714,5.833333333333333,6.131495583888004,80,3,0,0,0,0,0,medium_core_veh_000257
medium_core,35100,35400,84,115.67857142857143,121.54761904761905,-5.869047619047619,5.964285714285714,6.476146708535577,79,3,0,0,0,0,0,medium_core_veh_000320
medium_core,35400,35700,84,109.33333333333333,115.23809523809524,-5.904761904761905,6.0,6.354600882899915,80,3,0,0,0,0,0,medium_core_veh_000379
medium_core,35700,36000,63,112.53968253968254,119.31746031746032,-6.777777777777778,6.873015873015873,12.141363120041275,59,2,0,0,0,0,0,medium_core_veh_000508
medium_core,36000,36300,84,114.30952380952381,122.30952380952381,-8.0,8.166666666666666,16.02379183470332,80,4,0,0,0,0,0,medium_core_veh_000563
medium_core,36300,36600,84,107.89285714285714,113.79761904761905,-5.904761904761905,5.9523809523809526,6.343350474165466,79,2,0,0,0,0,0,medium_core_veh_000673
medium_core,36600,36900,84,115.0,122.75,-7.75,7.821428571428571,15.269406075704513,80,3,0,0,0,0,0,medium_core_veh_000752
medium_core,36900,37200,63,108.23809523809524,112.68253968253968,-4.444444444444445,7.2063492063492065,12.00264521109793,59,4,0,0,0,0,0,medium_core_veh_000810
medium_core,37200,37500,84,115.10714285714286,120.71428571428571,-5.607142857142857,5.678571428571429,6.042508151579504,80,3,0,0,0,0,0,medium_core_veh_000843
medium_core,37500,37800,84,110.32142857142857,117.26190476190476,-6.940476190476191,7.083333333333333,12.274150150000688,79,3,0,0,0,0,0,medium_core_veh_000941
medium_core,37800,38100,84,110.36904761904762,116.91666666666667,-6.5476190476190474,6.619047619047619,11.058287131636359,79,2,0,0,0,0,0,medium_core_veh_001075
medium_core,38100,38400,63,114.41269841269842,122.87301587301587,-8.46031746031746,8.587301587301587,16.65761659050269,60,3,0,0,0,0,0,medium_core_veh_001130
medium_core,38400,38700,84,107.55952380952381,112.21428571428571,-4.654761904761905,6.726190476190476,10.834798435728148,78,4,0,0,0,0,0,medium_core_veh_001186
medium_core,38700,39000,84,115.67857142857143,122.58333333333333,-6.904761904761905,7.023809523809524,12.168460402673322,79,4,0,0,0,0,0,medium_core_veh_001319
medium_core,39000,39300,84,109.33333333333333,115.26190476190476,-5.928571428571429,6.071428571428571,6.419835333891806,80,4,0,0,0,0,0,medium_core_veh_001378
medium_core,39300,39600,63,112.53968253968254,119.7936507936508,-7.253968253968254,7.317460317460317,12.535030280257967,60,2,0,0,0,0,0,medium_core_veh_001453
medium_core,39600,39900,84,114.30952380952381,121.98809523809524,-7.678571428571429,7.7976190476190474,14.716770479060049,79,4,0,0,0,0,0,medium_core_veh_001508
medium_core,39900,40200,84,107.89285714285714,112.5,-4.607142857142857,6.7023809523809526,10.90489186863706,78,5,0,0,0,0,0,medium_core_veh_001564
medium_core,40200,40500,84,115.0,122.94047619047619,-7.940476190476191,8.05952380952381,15.271744840593378,79,5,0,0,0,0,0,medium_core_veh_001697
medium_core,40500,40800,63,108.23809523809524,111.31746031746032,-3.0793650793650795,8.444444444444445,16.011900336342105,58,5,0,0,0,0,0,medium_core_veh_001753
medium_core,40800,41100,84,115.10714285714286,122.57142857142857,-7.464285714285714,7.559523809523809,14.102093731749468,79,4,0,0,0,0,0,medium_core_veh_001831
medium_core,41100,41400,84,110.32142857142857,116.48809523809524,-6.166666666666667,8.285714285714286,15.374685440065184,78,4,0,0,0,0,0,medium_core_veh_001886
medium_core,41400,41700,84,110.36904761904762,116.32142857142857,-5.9523809523809526,6.0476190476190474,6.484413546930751,80,3,0,0,0,0,0,medium_core_veh_002021
medium_core,41700,42000,63,114.41269841269842,121.9047619047619,-7.492063492063492,7.555555555555555,13.6416728481238,61,2,0,0,0,0,0,medium_core_veh_002075
medium_core,42000,42300,84,107.55952380952381,113.53571428571429,-5.976190476190476,8.047619047619047,15.023790657297036,79,4,0,0,0,0,0,medium_core_veh_002160
medium_core,42300,42600,84,115.67857142857143,123.58333333333333,-7.904761904761905,7.976190476190476,15.283043825476279,79,2,0,0,0,0,0,medium_core_veh_002264
medium_core,42600,42900,84,109.33333333333333,115.22619047619048,-5.892857142857143,6.035714285714286,6.407770580281711,80,4,0,0,0,0,0,medium_core_veh_002282
medium_core,42900,43200,63,112.53968253968254,119.23809523809524,-6.698412698412699,6.857142857142857,12.331402680291163,59,3,0,0,0,0,0,medium_core_veh_002398
medium_core,43200,43500,84,114.30952380952381,120.28571428571429,-5.976190476190476,6.095238095238095,6.535616704970214,81,3,0,0,0,0,0,medium_core_veh_002441
medium_core,43500,43800,84,107.89285714285714,113.57142857142857,-5.678571428571429,7.654761904761905,14.73132393106284,79,3,0,0,0,0,0,medium_core_veh_002538
medium_core,43800,44100,63,115.68253968253968,124.06349206349206,-8.380952380952381,8.476190476190476,17.14550244140585,61,2,0,0,0,0,0,medium_core_veh_002642
north_bottleneck,81900,82200,56,112.10714285714286,167.76785714285714,-55.660714285714285,56.017857142857146,90.95475719907594,50,5,0,0,0,0,0,north_bottleneck_veh_000047
north_bottleneck,82200,82500,80,108.925,154.85,-45.925,46.25,71.70181308725742,73,7,0,0,0,0,0,north_bottleneck_veh_000071
north_bottleneck,82500,82800,80,110.375,158.5125,-48.1375,48.5125,74.59901138755124,71,7,0,0,0,0,0,north_bottleneck_veh_000216
north_bottleneck,82800,83100,80,111.825,158.65,-46.825,46.95,70.82390133281278,76,2,0,0,0,0,0,north_bottleneck_veh_000285
north_bottleneck,83100,83400,80,108.925,157.35,-48.425,48.75,75.77367616791467,71,6,0,0,0,0,0,north_bottleneck_veh_000333
north_bottleneck,83400,83700,80,110.375,161.2125,-50.8375,50.9875,78.01081655770564,73,4,0,0,0,0,0,north_bottleneck_veh_000381
north_bottleneck,83700,84000,80,111.825,157.025,-45.2,45.45,71.79449839646489,72,4,0,0,0,0,0,north_bottleneck_veh_000501
north_bottleneck,84000,84300,80,108.925,162.8375,-53.9125,54.0625,78.97475862577865,72,4,0,0,0,0,0,north_bottleneck_veh_000599
north_bottleneck,84300,84600,80,110.375,162.1125,-51.7375,51.9875,79.5987594124431,74,4,0,0,0,0,0,north_bottleneck_veh_000645
north_bottleneck,84600,84900,80,111.825,158.925,-47.1,47.25,73.82072879618569,72,4,0,0,0,0,0,north_bottleneck_veh_000720
north_bottleneck,84900,85200,80,108.925,158.2375,-49.3125,49.6625,75.34512260259451,72,7,0,0,0,0,0,north_bottleneck_veh_000792
north_bottleneck,85200,85500,80,110.375,171.9125,-61.5375,61.6875,88.71449994223042,76,3,0,0,0,0,0,north_bottleneck_veh_000897
north_bottleneck,85500,85800,80,111.825,170.7375,-58.9125,59.2625,86.46740715437234,73,6,0,0,0,0,0,north_bottleneck_veh_000969
north_bottleneck,85800,86100,80,108.925,166.175,-57.25,57.475,80.45511170833088,73,5,0,0,0,0,0,north_bottleneck_veh_001031
north_bottleneck,86100,86400,80,110.375,157.9375,-47.5625,47.6125,72.94355694645004,74,2,0,0,0,0,0,north_bottleneck_veh_001173
north_bottleneck,86400,86700,80,111.825,159.425,-47.6,47.975,73.62845917170887,70,7,0,0,0,0,0,north_bottleneck_veh_001245
north_bottleneck,86700,87000,80,108.925,157.2125,-48.2875,48.6375,75.53550489670404,72,7,0,0,0,0,0,north_bottleneck_veh_001269
north_bottleneck,87000,87300,80,110.375,161.5625,-51.1875,51.3125,78.72967991805886,75,3,0,0,0,0,0,north_bottleneck_veh_001341
north_bottleneck,87300,87600,80,111.825,157.3875,-45.5625,46.0375,72.93207456256815,71,8,0,0,0,0,0,north_bottleneck_veh_001461
north_bottleneck,87600,87900,80,108.925,156.775,-47.85,48.275,74.39539636294708,72,7,0,0,0,0,0,north_bottleneck_veh_001557
north_bottleneck,87900,88200,80,110.375,162.85,-52.475,52.625,79.83498606500787,73,4,0,0,0,0,0,north_bottleneck_veh_001632
north_bottleneck,88200,88500,80,111.825,157.5625,-45.7375,46.0625,72.25519012500071,74,5,0,0,0,0,0,north_bottleneck_veh_001680
north_bottleneck,88500,88800,80,108.925,153.5,-44.575,45.075,69.29700570731754,70,9,0,0,0,0,0,north_bottleneck_veh_001800
north_bottleneck,88800,89100,80,110.375,157.5875,-47.2125,47.5875,73.46946644695332,70,8,0,0,0,0,0,north_bottleneck_veh_001845
north_bottleneck,89100,89400,80,111.825,160.1625,-48.3375,48.5375,73.63261845133582,74,4,0,0,0,0,0,north_bottleneck_veh_001917
north_bottleneck,89400,89700,80,108.925,159.0,-50.075,50.175,75.82611687275039,74,3,0,0,0,0,0,north_bottleneck_veh_002037
north_bottleneck,89700,90000,80,110.375,159.275,-48.9,48.975,76.12029952647323,74,3,0,0,0,0,0,north_bottleneck_veh_002061
north_bottleneck,90000,90300,80,111.825,161.6,-49.775,50.025,76.06888325721629,74,5,0,0,0,0,0,north_bottleneck_veh_002205
north_bottleneck,90300,90600,80,108.925,162.1125,-53.1875,53.3625,81.35270431891001,75,3,0,0,0,0,0,north_bottleneck_veh_002245
north_bottleneck,90600,90900,80,110.375,163.4625,-53.0875,53.4125,82.51795259214809,72,7,0,0,0,0,0,north_bottleneck_veh_002325
north_bottleneck,90900,91200,80,111.825,162.1875,-50.3625,50.4125,75.89194621302052,76,2,0,0,0,0,0,north_bottleneck_veh_002397
north_bottleneck,91200,91500,80,108.925,161.7625,-52.8375,52.9375,80.43623250749627,76,2,0,0,0,0,0,north_bottleneck_veh_002469
north_bottleneck,91500,91800,80,110.375,163.425,-53.05,53.4,85.41530893229854,71,8,0,0,0,0,0,north_bottleneck_veh_002613
north_bottleneck,91800,92100,56,112.23214285714286,163.60714285714286,-51.375,51.69642857142857,80.675385695656,50,4,0,0,0,0,0,north_bottleneck_veh_002637
oversat_all,57900,58200,287,118.58536585365853,135.56794425087108,-16.982578397212542,26.125435540069688,60.428781475899555,246,35,0,0,1,0,0,oversat_all_veh_000283
oversat_all,58200,58500,410,133.82439024390243,298.31463414634146,-164.49024390243903,185.55853658536586,346.29900727409597,359,49,29,0,60,2,8,oversat_all_veh_000672
oversat_all,58500,58800,410,161.1219512195122,564.5487804878048,-403.4268292682927,460.6512195121951,761.4207948495157,370,39,98,7,142,10,70,oversat_all_veh_001082
oversat_all,58800,59100,410,188.7439024390244,703.4,-514.6560975609756,605.5,994.8296495919877,372,36,90,10,147,10,90,oversat_all_veh_001246
oversat_all,59100,59400,410,199.4512195121951,705.1414634146341,-505.690243902439,616.5292682926829,1103.4426250735778,374,35,103,10,144,16,88,oversat_all_veh_001910
oversat_all,59400,59700,410,202.71951219512195,806.7024390243903,-603.9829268292683,719.5195121951219,1377.4156173525946,371,37,102,10,152,20,95,oversat_all_veh_001951
oversat_all,59700,60000,410,206.34878048780487,800.5585365853658,-594.209756097561,720.0829268292683,1405.9821651715529,372,35,114,16,191,20,80,oversat_all_veh_002607
oversat_all,60000,60300,410,207.70731707317074,810.0707317073171,-602.3634146341464,732.3097560975609,1409.214769243375,367,41,97,20,191,20,78,oversat_all_veh_002812
oversat_all,60300,60600,410,207.3170731707317,812.9048780487805,-605.5878048780488,735.2658536585366,1252.5662292017078,363,43,125,20,190,20,95,oversat_all_veh_003181
oversat_all,60600,60900,410,207.46341463414635,555.4292682926829,-347.96585365853656,484.4,760.686176117711,345,63,82,20,127,20,65,oversat_all_veh_003591
oversat_all,60900,61200,410,207.70731707317074,572.3121951219512,-364.6048780487805,503.3414634146341,768.6442578475112,340,65,73,20,134,20,65,oversat_all_veh_004116
oversat_all,61200,61500,410,207.30975609756098,567.4707317073171,-360.1609756097561,497.2731707317073,796.7590357037752,346,60,71,20,131,20,54,oversat_all_veh_004743
oversat_all,61500,61800,410,198.05121951219513,617.0707317073171,-419.01951219512193,534.6975609756098,905.038821428497,352,54,70,20,108,20,75,oversat_all_veh_004825
oversat_all,61800,62100,410,179.88780487804877,644.8170731707318,-464.92926829268293,539.109756097561,942.3147226831203,353,55,83,12,112,15,75,oversat_all_veh_005358
oversat_all,62100,62400,410,170.84634146341463,572.2463414634146,-401.4,458.1512195121951,700.2993401779403,356,51,85,10,128,10,56,oversat_all_veh_005932
oversat_all,62400,62700,410,171.18048780487806,522.6463414634146,-351.46585365853656,410.56341463414634,646.8508460790407,344,64,68,10,116,10,42,oversat_all_veh_006219
oversat_all,62700,63000,410,171.23170731707316,447.31463414634146,-276.0829268292683,337.5658536585366,509.7213873116634,344,64,53,10,91,10,28,oversat_all_veh_006793
oversat_all,63000,63300,410,170.8439024390244,419.3609756097561,-248.51707317073172,307.22439024390246,476.64798587534636,348,54,34,10,85,10,15,oversat_all_veh_006875
oversat_all,63300,63600,410,171.18048780487806,382.33170731707315,-211.15121951219513,270.9512195121951,487.5484716365358,345,61,16,10,55,10,10,oversat_all_veh_007572
oversat_all,63600,63900,410,171.23170731707316,361.4878048780488,-190.2560975609756,243.05121951219513,516.8992424344113,360,47,15,10,31,10,10,oversat_all_veh_007982
oversat_all,63900,64200,410,170.8439024390244,375.3780487804878,-204.5341463414634,260.0073170731707,544.5020347562152,351,56,30,10,41,10,15,oversat_all_veh_008433
oversat_all,64200,64500,410,171.18048780487806,360.9341463414634,-189.75365853658536,250.61219512195123,475.85678569061605,349,60,37,10,42,10,20,oversat_all_veh_008802
oversat_all,64500,64800,410,170.99268292682927,383.15365853658534,-212.1609756097561,274.3121951219512,573.3401323098473,343,65,23,10,43,10,20,oversat_all_veh_009171
oversat_all,64800,65100,410,154.58536585365854,407.2878048780488,-252.70243902439023,301.0487804878049,646.8410669195785,367,40,20,3,38,10,20,oversat_all_veh_009581
oversat_all,65100,65400,410,137.20243902439023,427.8219512195122,-290.61951219512196,316.5317073170732,705.0954130211135,369,39,40,0,51,1,26,oversat_all_veh_009950
oversat_all,65400,65700,410,131.18780487804878,379.51463414634145,-248.32682926829267,259.5853658536585,577.7203349076901,369,41,34,0,51,0,24,oversat_all_veh_010196
oversat_all,65700,66000,410,130.7560975609756,368.27073170731705,-237.51463414634145,249.00243902439024,489.1722500754744,371,37,27,0,57,0,21,oversat_all_veh_010926
oversat_all,66000,66300,410,132.88048780487804,393.15365853658534,-260.2731707317073,276.5853658536585,571.3595467893374,361,47,45,0,54,0,31,oversat_all_veh_011131
oversat_all,66300,66600,410,135.12439024390244,394.20975609756096,-259.0853658536585,280.0073170731707,583.8941455184593,363,45,38,0,65,0,26,oversat_all_veh_011541
oversat_all,66600,66900,410,136.10731707317072,359.719512195122,-223.61219512195123,246.7,465.57197185355756,359,48,35,0,55,0,15,oversat_all_veh_011992
oversat_all,66900,67200,410,135.07073170731707,317.21463414634144,-182.1439024390244,197.99268292682927,316.5310026044149,369,40,19,0,46,0,6,oversat_all_veh_012197
oversat_all,67200,67500,410,135.13170731707316,285.7390243902439,-150.60731707317072,169.1341463414634,253.34972935816145,360,49,7,0,44,0,0,oversat_all_veh_012784
oversat_all,67500,67800,410,134.5121951219512,301.5243902439024,-167.0121951219512,184.7780487804878,271.3659980138425,359,48,13,0,38,0,0,oversat_all_veh_013276
oversat_all,67800,68100,287,136.40766550522648,298.390243902439,-161.98257839721254,172.17073170731706,234.2124843061916,257,29,0,0,18,0,0,oversat_all_veh_013440
south_bottleneck,105900,106200,56,84.67857142857143,90.26785714285714,-5.589285714285714,5.910714285714286,11.413494519333558,49,5,0,0,0,0,0,south_bottleneck_veh_000039
south_bottleneck,106200,106500,80,83.725,90.3375,-6.6125,7.0875,13.413146536141324,70,9,0,0,0,0,0,south_bottleneck_veh_000135
south_bottleneck,106500,106800,80,88.2125,93.8875,-5.675,6.2,10.464224768228174,70,10,0,0,0,0,0,south_bottleneck_veh_000183
south_bottleneck,106800,107100,80,85.3125,90.2875,-4.975,5.45,5.918192291570121,70,9,0,0,0,0,0,south_bottleneck_veh_000232
south_bottleneck,107100,107400,80,83.725,89.3875,-5.6625,6.0375,10.32412223871841,71,7,0,0,0,0,0,south_bottleneck_veh_000327
south_bottleneck,107400,107700,80,88.2125,94.025,-5.8125,6.1625,12.136206161729454,72,7,0,0,0,0,0,south_bottleneck_veh_000442
south_bottleneck,107700,108000,80,85.3125,91.3875,-6.075,6.375,10.59245014149229,70,7,0,0,0,0,0,south_bottleneck_veh_000519
south_bottleneck,108000,108300,80,83.725,89.7,-5.975,6.3,10.336827366266691,70,6,0,0,0,0,0,south_bottleneck_veh_000543
south_bottleneck,108300,108600,80,88.2125,92.675,-4.4625,4.9375,5.327992117111285,70,8,0,0,0,0,0,south_bottleneck_veh_000662
south_bottleneck,108600,108900,80,85.3125,90.5,-5.1875,5.6125,6.104301761872525,70,9,0,0,0,0,0,south_bottleneck_veh_000755
south_bottleneck,108900,109200,80,83.725,89.575,-5.85,6.075,10.226191862076519,70,6,0,0,0,0,0,south_bottleneck_veh_000855
south_bottleneck,109200,109500,80,88.2125,93.2,-4.9875,5.3875,5.915023245939106,72,7,0,0,0,0,0,south_bottleneck_veh_000892
south_bottleneck,109500,109800,80,85.3125,90.025,-4.7125,5.0875,5.492039693957064,71,9,0,0,0,0,0,south_bottleneck_veh_000952
south_bottleneck,109800,110100,80,83.725,89.725,-6.0,6.35,10.386289038920495,74,6,0,0,0,0,0,south_bottleneck_veh_001047
south_bottleneck,110100,110400,80,88.2125,93.7,-5.4875,5.8625,10.170422803403996,71,7,0,0,0,0,0,south_bottleneck_veh_001167
south_bottleneck,110400,110700,80,85.3125,90.2875,-4.975,5.275,5.75325994545701,70,8,0,0,0,0,0,south_bottleneck_veh_001179
south_bottleneck,110700,111000,80,83.725,89.2625,-5.5375,6.0125,10.308370385274289,70,9,0,0,0,0,0,south_bottleneck_veh_001335
south_bottleneck,111000,111300,80,88.2125,95.525,-7.3125,7.6625,15.164514499317148,70,7,0,0,0,0,0,south_bottleneck_veh_001358
south_bottleneck,111300,111600,80,85.3125,90.575,-5.2625,5.6125,6.17353221421902,71,9,0,0,0,0,0,south_bottleneck_veh_001432
south_bottleneck,111600,111900,80,83.725,88.8,-5.075,5.375,5.937171043518958,70,7,0,0,0,0,0,south_bottleneck_veh_001528
south_bottleneck,111900,112200,80,88.2125,93.8625,-5.65,6.0,10.204165815979275,73,6,0,0,0,0,0,south_bottleneck_veh_001599
south_bottleneck,112200,112500,80,85.3125,91.325,-6.0125,6.4375,10.404926717666012,70,9,0,0,0,0,0,south_bottleneck_veh_001719
south_bottleneck,112500,112800,80,83.725,89.4875,-5.7625,6.0375,10.366412108342983,72,6,0,0,0,0,0,south_bottleneck_veh_001743
south_bottleneck,112800,113100,80,88.2125,93.9625,-5.75,6.3,10.365809182114052,71,8,0,0,0,0,0,south_bottleneck_veh_001839
south_bottleneck,113100,113400,80,85.3125,93.1875,-7.875,8.3,17.52426888631877,71,8,0,0,0,0,0,south_bottleneck_veh_001935
south_bottleneck,113400,113700,80,83.725,90.125,-6.4,6.875,13.394961739400378,70,9,0,0,0,0,0,south_bottleneck_veh_001983
south_bottleneck,113700,114000,80,88.2125,94.1,-5.8875,6.2375,10.497023387608508,70,7,0,0,0,0,0,south_bottleneck_veh_002103
south_bottleneck,114000,114300,80,85.3125,90.325,-5.0125,5.4375,5.917136131609615,70,9,0,0,0,0,0,south_bottleneck_veh_002200
south_bottleneck,114300,114600,80,83.725,89.05,-5.325,5.55,6.170494307589952,72,6,0,0,0,0,0,south_bottleneck_veh_002260
south_bottleneck,114600,114900,80,88.2125,94.3375,-6.125,6.5,12.197335774668172,73,7,0,0,0,0,0,south_bottleneck_veh_002342
south_bottleneck,114900,115200,80,85.3125,90.1125,-4.8,5.25,5.678908345800274,70,8,0,0,0,0,0,south_bottleneck_veh_002416
south_bottleneck,115200,115500,80,83.725,88.6625,-4.9375,5.3375,5.9192482630820615,70,9,0,0,0,0,0,south_bottleneck_veh_002536
south_bottleneck,115500,115800,80,88.2125,93.875,-5.6625,5.9125,10.142115164007949,71,6,0,0,0,0,0,south_bottleneck_veh_002607
south_bottleneck,115800,116100,56,84.94642857142857,93.125,-8.178571428571429,8.321428571428571,18.064369033305,49,3,0,0,0,0,0,south_bottleneck_veh_002655
southwest_bottleneck,117900,118200,56,125.98214285714286,153.25,-27.267857142857142,28.482142857142858,50.360308917695434,49,7,0,0,0,0,0,southwest_bottleneck_veh_000028
southwest_bottleneck,118200,118500,80,130.1375,206.55,-76.4125,77.3875,104.14611130522349,69,10,0,0,0,0,0,southwest_bottleneck_veh_000120
southwest_bottleneck,118500,118800,80,127.5,249.9125,-122.4125,123.5625,154.07210162777687,69,10,0,0,0,0,0,southwest_bottleneck_veh_000215
southwest_bottleneck,118800,119100,80,127.8625,279.6625,-151.8,152.65,183.69152130678214,68,10,0,0,0,0,0,southwest_bottleneck_veh_000268
southwest_bottleneck,119100,119400,80,130.1375,302.8125,-172.675,175.325,210.70204080644305,67,12,0,0,0,0,0,southwest_bottleneck_veh_000363
southwest_bottleneck,119400,119700,80,127.5,311.675,-184.175,184.725,220.99734161297053,69,8,0,0,0,0,0,southwest_bottleneck_veh_000412
southwest_bottleneck,119700,120000,80,127.8625,307.7625,-179.9,180.5,215.39475388226148,68,9,0,0,0,0,0,southwest_bottleneck_veh_000459
southwest_bottleneck,120000,120300,80,130.1375,313.2375,-183.1,184.075,220.72131750241073,70,9,0,0,0,0,0,southwest_bottleneck_veh_000580
southwest_bottleneck,120300,120600,80,127.5,307.05,-179.55,181.925,218.12009306801608,67,12,0,0,0,0,0,southwest_bottleneck_veh_000651
southwest_bottleneck,120600,120900,80,127.8625,306.125,-178.2625,178.8125,212.25889262878954,71,7,0,0,0,0,0,southwest_bottleneck_veh_000716
southwest_bottleneck,120900,121200,80,130.1375,308.4,-178.2625,179.3125,216.61801056237223,70,10,0,0,0,0,0,southwest_bottleneck_veh_000844
southwest_bottleneck,121200,121500,80,127.5,309.2375,-181.7375,182.5125,215.99707752652583,68,9,0,0,0,0,0,southwest_bottleneck_veh_000867
southwest_bottleneck,121500,121800,80,127.8625,297.475,-169.6125,170.4375,202.2808999881106,69,10,0,0,0,0,0,southwest_bottleneck_veh_001012
southwest_bottleneck,121800,122100,80,130.1375,302.225,-172.0875,174.6875,206.69080168212614,68,11,0,0,0,0,0,southwest_bottleneck_veh_001036
southwest_bottleneck,122100,122400,80,127.5,317.5125,-190.0125,190.7625,226.9240236290552,69,9,0,0,0,0,0,southwest_bottleneck_veh_001132
southwest_bottleneck,122400,122700,80,127.8625,306.0625,-178.2,179.25,214.28555714279952,70,9,0,0,0,0,0,southwest_bottleneck_veh_001204
southwest_bottleneck,122700,123000,80,130.1375,294.075,-163.9375,164.6625,195.29288901544777,67,11,0,0,0,0,0,southwest_bottleneck_veh_001300
southwest_bottleneck,123000,123300,80,127.5,302.8875,-175.3875,176.4875,207.4858127680059,68,10,0,0,0,0,0,southwest_bottleneck_veh_001372
southwest_bottleneck,123300,123600,80,127.8625,299.475,-171.6125,172.5625,205.37992233906408,70,10,0,0,0,0,0,southwest_bottleneck_veh_001492
southwest_bottleneck,123600,123900,80,130.1375,296.675,-166.5375,169.0125,202.91516084314645,66,10,0,0,0,0,0,southwest_bottleneck_veh_001564
southwest_bottleneck,123900,124200,80,127.5,315.3625,-187.8625,188.8875,223.16655775451662,68,11,0,0,0,0,0,southwest_bottleneck_veh_001603
southwest_bottleneck,124200,124500,80,127.8625,311.6125,-183.75,184.8,218.78813953228817,70,10,0,0,0,0,0,southwest_bottleneck_veh_001676
southwest_bottleneck,124500,124800,80,130.1375,304.7125,-174.575,175.525,207.3195600998613,68,10,0,0,0,0,0,southwest_bottleneck_veh_001780
southwest_bottleneck,124800,125100,80,127.5,301.35,-173.85,174.5,208.15276841781375,69,9,0,0,0,0,0,southwest_bottleneck_veh_001828
southwest_bottleneck,125100,125400,80,127.8625,315.3625,-187.5,188.525,226.41742424115685,67,12,0,0,0,0,0,southwest_bottleneck_veh_001924
southwest_bottleneck,125400,125700,80,130.1375,309.55,-179.4125,180.3375,215.24390235265668,69,10,0,0,0,0,0,southwest_bottleneck_veh_002044
southwest_bottleneck,125700,126000,80,127.5,323.8125,-196.3125,197.1625,238.98679356818025,70,9,0,0,1,0,0,southwest_bottleneck_veh_002067
southwest_bottleneck,126000,126300,80,127.8625,310.3625,-182.5,183.125,216.41511037818037,72,7,0,0,0,0,0,southwest_bottleneck_veh_002140
southwest_bottleneck,126300,126600,80,130.1375,309.475,-179.3375,180.3125,215.51342765591195,69,11,0,0,0,0,0,southwest_bottleneck_veh_002259
southwest_bottleneck,126600,126900,80,127.5,313.0625,-185.5625,186.2375,219.99605110092315,70,8,0,0,0,0,0,southwest_bottleneck_veh_002348
southwest_bottleneck,126900,127200,80,127.8625,306.625,-178.7625,179.7625,217.7482204290083,70,8,0,0,0,0,0,southwest_bottleneck_veh_002427
southwest_bottleneck,127200,127500,80,130.1375,299.9,-169.7625,174.0625,207.13072562997505,67,13,0,0,0,0,0,southwest_bottleneck_veh_002492
southwest_bottleneck,127500,127800,80,127.5,309.9875,-182.4875,183.4375,217.6640473298243,68,11,0,0,0,0,0,southwest_bottleneck_veh_002595
southwest_bottleneck,127800,128100,56,127.19642857142857,309.19642857142856,-182.0,182.57142857142858,216.8841856844339,48,6,0,0,0,0,0,southwest_bottleneck_veh_002644
west_bottleneck,69900,70200,63,136.9047619047619,285.12698412698415,-148.22222222222223,165.3015873015873,196.08833448381094,55,8,0,0,1,0,0,west_bottleneck_veh_000006
west_bottleneck,70200,70500,90,136.23333333333332,285.35555555555555,-149.12222222222223,178.23333333333332,215.02989456248997,80,10,0,0,2,0,0,west_bottleneck_veh_000099
west_bottleneck,70500,70800,90,138.27777777777777,276.14444444444445,-137.86666666666667,191.13333333333333,230.77362645386208,80,10,0,0,3,0,0,west_bottleneck_veh_000159
west_bottleneck,70800,71100,90,136.86666666666667,283.05555555555554,-146.1888888888889,192.65555555555557,240.75591604592213,80,10,0,0,8,0,0,west_bottleneck_veh_000315
west_bottleneck,71100,71400,90,136.9111111111111,289.1222222222222,-152.2111111111111,204.4111111111111,246.37331655662533,80,10,0,0,6,0,0,west_bottleneck_veh_000402
west_bottleneck,71400,71700,90,129.16666666666666,290.6,-161.43333333333334,194.76666666666668,243.53468838020683,80,10,0,0,10,0,0,west_bottleneck_veh_000483
west_bottleneck,71700,72000,90,109.5,279.73333333333335,-170.23333333333332,177.03333333333333,237.50487714290557,86,4,0,0,9,0,0,west_bottleneck_veh_000591
west_bottleneck,72000,72300,90,100.06666666666666,291.23333333333335,-191.16666666666666,191.16666666666666,236.95140148702785,90,0,0,0,9,0,0,west_bottleneck_veh_000618
west_bottleneck,72300,72600,90,99.13333333333334,273.1666666666667,-174.03333333333333,174.03333333333333,214.85656714293015,90,0,0,0,5,0,0,west_bottleneck_veh_000753
west_bottleneck,72600,72900,90,99.13333333333334,282.8666666666667,-183.73333333333332,183.73333333333332,221.5447785186753,90,0,0,0,4,0,0,west_bottleneck_veh_000807
west_bottleneck,72900,73200,90,100.06666666666666,284.0888888888889,-184.0222222222222,184.0222222222222,225.59875886183417,90,0,0,0,2,0,0,west_bottleneck_veh_000924
west_bottleneck,73200,73500,90,99.13333333333334,272.0777777777778,-172.94444444444446,172.94444444444446,215.22048126411102,90,0,0,0,6,0,0,west_bottleneck_veh_000969
